ID,Serial_Number,Timestamp,PGN (Hex),PGN Definition,SPN Definition,SPN Value
"1000","4523","2023-03-08 16:35:51.280585","0xF004","Electronic Engine Controller 1 - EEC1","Actual Engine - Percent Torque","169.00"
"1000","4524","2023-03-08 16:35:51.280585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Speed","649.38"
"1000","4525","2023-03-08 16:35:51.280585","0xF004","Electronic Engine Controller 1 - EEC1","Source Address of Controlling Device for Engine Control","255.00"
"1000","4526","2023-03-08 16:35:51.280585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Starter Mode","15.00"
"1000","4527","2023-03-08 16:35:51.280585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Demand - Percent Torque","255.00"
"1001","4528","2023-03-08 16:35:51.302585","0xFF04","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"1002","4529","2023-03-08 16:35:51.302585","0xFEF2","Fuel Economy (Liquid) - LFE","Fuel Rate","177.00"
"1002","4530","2023-03-08 16:35:51.302585","0xFEF2","Fuel Economy (Liquid) - LFE","Instantaneous Fuel Economy1","65535.00"
"1002","4531","2023-03-08 16:35:51.302585","0xFEF2","Fuel Economy (Liquid) - LFE","Average Fuel Economy","65535.00"
"1002","4532","2023-03-08 16:35:51.302585","0xFEF2","Fuel Economy (Liquid) - LFE","Throttle Position","65535.00"
"1003","4533","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1003","4534","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1003","4535","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","Anti-Lock Braking (ABS)","3.00"
"1003","4536","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","EBS Brake Switch","3.00"
"1003","4537","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","Brake Pedal Position","1.00"
"1003","4538","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ABS Off-road Switch","3.00"
"1003","4539","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1003","4540","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1003","4541","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"1003","4542","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1003","4543","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1003","4544","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"1003","4545","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1003","4546","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1003","4547","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"1003","4548","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1003","4549","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1003","4550","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"1003","4551","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1003","4552","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1003","4553","2023-03-08 16:35:51.302585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"1004","4554","2023-03-08 16:35:51.302585","0xFE92","Engine Information - EI","Pre-filter Oil Pressurer","255.00"
"1004","4555","2023-03-08 16:35:51.302585","0xFE92","Engine Information - EI","Exhaust Gas Pressure","65535.00"
"1004","4556","2023-03-08 16:35:51.302585","0xFE92","Engine Information - EI","Fuel Rack Position","109.00"
"1004","4557","2023-03-08 16:35:51.302585","0xFE92","Engine Information - EI","Mass Flow (Gaseous)","65535.00"
"1004","4558","2023-03-08 16:35:51.302585","0xFE92","Engine Information - EI","Instantaneous Estimated Brake Power","65535.00"
"1005","4559","2023-03-08 16:35:51.324585","0xEBFF","Definition not Present in SAE J1939 Standard","No SPNs defined","-"
"1006","4560","2023-03-08 16:35:51.346585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Torque Mode","3.00"
"1006","4561","2023-03-08 16:35:51.346585","0xF004","Electronic Engine Controller 1 - EEC1","Driver's Demand Engine - Percent Torque","169.00"
"1006","4562","2023-03-08 16:35:51.346585","0xF004","Electronic Engine Controller 1 - EEC1","Actual Engine - Percent Torque","169.00"
"1006","4563","2023-03-08 16:35:51.346585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Speed","649.62"
"1006","4564","2023-03-08 16:35:51.346585","0xF004","Electronic Engine Controller 1 - EEC1","Source Address of Controlling Device for Engine Control","255.00"
"1006","4565","2023-03-08 16:35:51.346585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Starter Mode","15.00"
"1006","4566","2023-03-08 16:35:51.346585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Demand - Percent Torque","255.00"
"1007","4567","2023-03-08 16:35:51.346585","0xFF03","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"1008","4568","2023-03-08 16:35:51.368585","0xFF00","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"1009","4569","2023-03-08 16:35:51.368585","0xEBFF","Definition not Present in SAE J1939 Standard","No SPNs defined","-"
"1010","4570","2023-03-08 16:35:51.368585","0xFF01","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"1011","4571","2023-03-08 16:35:51.390585","0xFF02","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"1012","4572","2023-03-08 16:35:51.390585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Torque Mode","3.00"
"1012","4573","2023-03-08 16:35:51.390585","0xF004","Electronic Engine Controller 1 - EEC1","Driver's Demand Engine - Percent Torque","168.00"
"1012","4574","2023-03-08 16:35:51.390585","0xF004","Electronic Engine Controller 1 - EEC1","Actual Engine - Percent Torque","168.00"
"1012","4575","2023-03-08 16:35:51.390585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Speed","650.38"
"1012","4576","2023-03-08 16:35:51.390585","0xF004","Electronic Engine Controller 1 - EEC1","Source Address of Controlling Device for Engine Control","255.00"
"1012","4577","2023-03-08 16:35:51.390585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Starter Mode","15.00"
"1012","4578","2023-03-08 16:35:51.390585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Demand - Percent Torque","255.00"
"1013","4579","2023-03-08 16:35:51.390585","0xFF04","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"1014","4580","2023-03-08 16:35:51.412585","0xFEF2","Fuel Economy (Liquid) - LFE","Fuel Rate","177.00"
"1014","4581","2023-03-08 16:35:51.412585","0xFEF2","Fuel Economy (Liquid) - LFE","Instantaneous Fuel Economy1","65535.00"
"1014","4582","2023-03-08 16:35:51.412585","0xFEF2","Fuel Economy (Liquid) - LFE","Average Fuel Economy","65535.00"
"1014","4583","2023-03-08 16:35:51.412585","0xFEF2","Fuel Economy (Liquid) - LFE","Throttle Position","65535.00"
"1015","4584","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1015","4585","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1015","4586","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","Anti-Lock Braking (ABS)","3.00"
"1015","4587","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","EBS Brake Switch","3.00"
"1015","4588","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","Brake Pedal Position","1.00"
"1015","4589","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ABS Off-road Switch","3.00"
"1015","4590","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1015","4591","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1015","4592","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"1015","4593","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1015","4594","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1015","4595","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"1015","4596","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1015","4597","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1015","4598","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"1015","4599","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1015","4600","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1015","4601","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"1015","4602","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1015","4603","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1015","4604","2023-03-08 16:35:51.412585","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"1016","4605","2023-03-08 16:35:51.412585","0xFE92","Engine Information - EI","Pre-filter Oil Pressurer","255.00"
"1016","4606","2023-03-08 16:35:51.412585","0xFE92","Engine Information - EI","Exhaust Gas Pressure","65535.00"
"1016","4607","2023-03-08 16:35:51.412585","0xFE92","Engine Information - EI","Fuel Rack Position","108.00"
"1016","4608","2023-03-08 16:35:51.412585","0xFE92","Engine Information - EI","Mass Flow (Gaseous)","65535.00"
"1016","4609","2023-03-08 16:35:51.412585","0xFE92","Engine Information - EI","Instantaneous Estimated Brake Power","65535.00"
"1017","4610","2023-03-08 16:35:51.434585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Torque Mode","3.00"
"1017","4611","2023-03-08 16:35:51.434585","0xF004","Electronic Engine Controller 1 - EEC1","Driver's Demand Engine - Percent Torque","168.00"
"1017","4612","2023-03-08 16:35:51.434585","0xF004","Electronic Engine Controller 1 - EEC1","Actual Engine - Percent Torque","168.00"
"1017","4613","2023-03-08 16:35:51.434585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Speed","650.62"
"1017","4614","2023-03-08 16:35:51.434585","0xF004","Electronic Engine Controller 1 - EEC1","Source Address of Controlling Device for Engine Control","255.00"
"1017","4615","2023-03-08 16:35:51.434585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Starter Mode","15.00"
"1017","4616","2023-03-08 16:35:51.434585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Demand - Percent Torque","255.00"
"1018","4617","2023-03-08 16:35:51.456585","0xFF03","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"1019","4618","2023-03-08 16:35:51.478585","0xFF00","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"1020","4619","2023-03-08 16:35:51.478585","0xFF01","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"1021","4620","2023-03-08 16:35:51.478585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Torque Mode","3.00"
"1021","4621","2023-03-08 16:35:51.478585","0xF004","Electronic Engine Controller 1 - EEC1","Driver's Demand Engine - Percent Torque","168.00"
"1021","4622","2023-03-08 16:35:51.478585","0xF004","Electronic Engine Controller 1 - EEC1","Actual Engine - Percent Torque","168.00"
"1021","4623","2023-03-08 16:35:51.478585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Speed","650.62"
"1021","4624","2023-03-08 16:35:51.478585","0xF004","Electronic Engine Controller 1 - EEC1","Source Address of Controlling Device for Engine Control","255.00"
"1021","4625","2023-03-08 16:35:51.478585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Starter Mode","15.00"
"1021","4626","2023-03-08 16:35:51.478585","0xF004","Electronic Engine Controller 1 - EEC1","Engine Demand - Percent Torque","255.00"
"1022","4627","2023-03-08 16:35:51.478585","0xFF02","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"1023","4628","2023-03-08 16:35:51.500584","0xFEEF","Engine Fluid Level/Pressure 1 - EFL/P1","Fuel Delivery Pressure","1020.00"
"1023","4629","2023-03-08 16:35:51.500584","0xFEEF","Engine Fluid Level/Pressure 1 - EFL/P1","Extended Crankcase Blow-by Pressure","12.75"
"1023","4630","2023-03-08 16:35:51.500584","0xFEEF","Engine Fluid Level/Pressure 1 - EFL/P1","Engine Oil Level","102.00"
"1023","4631","2023-03-08 16:35:51.500584","0xFEEF","Engine Fluid Level/Pressure 1 - EFL/P1","Engine Oil Pressure","288.00"
"1023","4632","2023-03-08 16:35:51.500584","0xFEEF","Engine Fluid Level/Pressure 1 - EFL/P1","Crankcase Pressure","1797.97"
"1023","4633","2023-03-08 16:35:51.500584","0xFEEF","Engine Fluid Level/Pressure 1 - EFL/P1","Coolant Pressure","510.00"
"1023","4634","2023-03-08 16:35:51.500584","0xFEEF","Engine Fluid Level/Pressure 1 - EFL/P1","Coolant Level","102.00"
"1024","4635","2023-03-08 16:35:51.500584","0xFEF6","Inlet/Exhaust Conditions 1 - IC1","Boost Pressure","45.00"
"1024","4636","2023-03-08 16:35:51.500584","0xFEF6","Inlet/Exhaust Conditions 1 - IC1","Intake Manifold 1 Temperature","255.00"
"1024","4637","2023-03-08 16:35:51.500584","0xFEF6","Inlet/Exhaust Conditions 1 - IC1","Air Inlet Pressure","255.00"
"1024","4638","2023-03-08 16:35:51.500584","0xFEF6","Inlet/Exhaust Conditions 1 - IC1","Air Filter 1 Differential Pressure","255.00"
"1024","4639","2023-03-08 16:35:51.500584","0xFEF6","Inlet/Exhaust Conditions 1 - IC1","Exhaust Gas Temperature","65535.00"
"1025","4640","2023-03-08 16:35:51.500584","0xFEDF","Electronic Engine Controller 3 - EEC3","Engine Torque Mode","255.00"
"1025","4641","2023-03-08 16:35:51.500584","0xFEDF","Electronic Engine Controller 3 - EEC3","Driver's Demand Engine - Percent Torque","5200.00"
"1026","4642","2023-03-08 16:35:51.500584","0xFF04","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"1027","4643","2023-03-08 16:35:51.500584","0xFEF2","Fuel Economy (Liquid) - LFE","Fuel Rate","177.00"
"1027","4644","2023-03-08 16:35:51.500584","0xFEF2","Fuel Economy (Liquid) - LFE","Instantaneous Fuel Economy1","65535.00"
"1027","4645","2023-03-08 16:35:51.500584","0xFEF2","Fuel Economy (Liquid) - LFE","Average Fuel Economy","65535.00"
"1027","4646","2023-03-08 16:35:51.500584","0xFEF2","Fuel Economy (Liquid) - LFE","Throttle Position","65535.00"
"1028","4647","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1028","4648","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1028","4649","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","Anti-Lock Braking (ABS)","3.00"
"1028","4650","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","EBS Brake Switch","3.00"
"1028","4651","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","Brake Pedal Position","1.00"
"1028","4652","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ABS Off-road Switch","3.00"
"1028","4653","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1028","4654","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1028","4655","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"1028","4656","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1028","4657","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1028","4658","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"1028","4659","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1028","4660","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1028","4661","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"1028","4662","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1028","4663","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1028","4664","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"1028","4665","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"1028","4666","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"1028","4667","2023-03-08 16:35:51.500584","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"1029","4668","2023-03-08 16:35:51.500584","0xFE92","Engine Information - EI","Pre-filter Oil Pressurer","255.00"
"1029","4669","2023-03-08 16:35:51.500584","0xFE92","Engine Information - EI","Exhaust Gas Pressure","65535.00"
"1029","4670","2023-03-08 16:35:51.500584","0xFE92","Engine Information - EI","Fuel Rack Position","109.00"
